Timestamp,Audio,Temperature(C),Humidity(%),Pressure(Pa),Oxygen(%),HeartRate(BPM)
2025-03-18 23:56:20,313,26.13,55.11,0.0,0.0,0.0
2025-03-18 23:56:20,313,26.14,55.08,0.0,0.0,0.0
2025-03-18 23:56:20,314,26.14,55.09,0.0,0.0,0.0
2025-03-18 23:56:20,315,26.13,55.08,0.0,0.0,0.0
2025-03-18 23:56:20,309,26.15,55.02,0.0,0.0,0.0
2025-03-18 23:56:20,304,26.12,55.02,0.0,0.0,0.0
2025-03-18 23:56:20,310,26.11,55.01,0.0,0.0,0.0
2025-03-18 23:56:20,317,26.12,55.06,0.0,0.0,0.0
2025-03-18 23:56:20,311,26.13,55.03,0.0,0.0,0.0
2025-03-18 23:56:20,313,26.12,54.9,0.0,0.0,0.0
2025-03-18 23:56:20,307,26.12,54.92,0.0,0.0,0.0
2025-03-18 23:56:20,319,26.12,54.89,0.0,0.0,0.0
2025-03-18 23:56:20,313,26.12,54.89,0.0,0.0,0.0
2025-03-18 23:56:20,310,26.13,54.91,0.0,0.0,0.0
2025-03-18 23:56:20,307,26.14,54.89,0.0,0.0,0.0
2025-03-18 23:56:21,317,26.11,54.8,0.0,0.0,0.0
2025-03-18 23:56:21,315,26.11,54.91,0.0,0.0,0.0
2025-03-18 23:56:21,310,26.14,54.93,0.0,0.0,0.0
2025-03-18 23:56:21,306,26.14,54.92,0.0,0.0,0.0
2025-03-18 23:56:21,309,26.13,54.98,0.0,0.0,0.0
2025-03-18 23:56:21,305,26.14,55.0,0.0,0.0,0.0
2025-03-18 23:56:21,304,26.13,54.99,0.0,0.0,0.0
2025-03-18 23:56:21,311,26.14,54.98,0.0,0.0,0.0
2025-03-18 23:56:21,304,26.14,54.97,0.0,0.0,0.0
2025-03-18 23:56:21,307,26.16,54.92,0.0,0.0,0.0
2025-03-18 23:56:21,307,26.12,54.9,0.0,0.0,0.0
2025-03-18 23:56:21,304,26.12,54.85,0.0,0.0,0.0
2025-03-18 23:56:21,307,26.12,54.81,0.0,0.0,0.0
2025-03-18 23:56:21,303,26.12,54.81,0.0,0.0,0.0
2025-03-18 23:56:21,304,26.12,54.74,0.0,0.0,0.0
2025-03-18 23:56:21,304,26.12,54.73,0.0,0.0,0.0
2025-03-18 23:56:21,305,26.13,54.73,0.0,0.0,0.0
2025-03-18 23:56:21,306,26.12,54.68,0.0,0.0,0.0
2025-03-18 23:56:21,305,26.13,54.67,0.0,0.0,0.0
2025-03-18 23:56:21,305,26.13,54.58,0.0,0.0,0.0
2025-03-18 23:56:21,305,26.1,54.56,0.0,0.0,0.0
2025-03-18 23:56:21,304,26.1,54.57,0.0,0.0,0.0
2025-03-18 23:56:21,304,26.11,54.54,0.0,0.0,0.0
2025-03-18 23:56:21,303,26.12,54.54,0.0,0.0,0.0
2025-03-18 23:56:21,304,26.12,54.46,0.0,0.0,0.0
2025-03-18 23:56:21,305,26.13,54.44,0.0,0.0,0.0
2025-03-18 23:56:21,297,26.13,54.41,0.0,0.0,0.0
2025-03-18 23:56:21,302,26.13,54.47,0.0,0.0,0.0
2025-03-18 23:56:21,303,26.12,54.45,0.0,0.0,0.0
2025-03-18 23:56:21,300,26.14,54.46,0.0,0.0,0.0
2025-03-18 23:56:22,296,26.13,54.45,0.0,0.0,0.0
2025-03-18 23:56:22,302,26.14,54.39,0.0,0.0,0.0
2025-03-18 23:56:22,304,26.12,54.38,0.0,0.0,0.0
2025-03-18 23:56:22,299,26.14,54.33,0.0,0.0,0.0
2025-03-18 23:56:22,297,26.13,54.37,0.0,0.0,0.0
2025-03-18 23:56:22,304,26.13,54.33,0.0,0.0,0.0
2025-03-18 23:56:22,302,26.13,54.32,0.0,0.0,0.0
2025-03-18 23:56:22,303,26.14,54.38,0.0,0.0,0.0
2025-03-18 23:56:22,301,26.12,54.3,0.0,0.0,0.0
2025-03-18 23:56:22,297,26.14,54.31,0.0,0.0,0.0
2025-03-18 23:56:22,300,26.11,54.32,0.0,0.0,0.0
2025-03-18 23:56:22,298,26.09,54.24,0.0,0.0,0.0
2025-03-18 23:56:22,295,26.11,54.3,0.0,0.0,0.0
2025-03-18 23:56:22,303,26.13,54.27,0.0,0.0,0.0
2025-03-18 23:56:22,298,26.12,54.21,0.0,0.0,0.0
2025-03-18 23:56:22,300,26.11,54.19,0.0,0.0,0.0
2025-03-18 23:56:22,294,26.12,54.12,0.0,0.0,0.0
2025-03-18 23:56:22,295,26.12,54.15,0.0,0.0,0.0
2025-03-18 23:56:22,293,26.11,54.18,0.0,0.0,0.0
2025-03-18 23:56:22,293,26.12,54.11,0.0,0.0,0.0
2025-03-18 23:56:23,291,26.1,54.17,0.0,0.0,0.0
2025-03-18 23:56:23,293,26.1,54.2,0.0,0.0,0.0
2025-03-18 23:56:23,290,26.11,54.17,0.0,0.0,0.0
2025-03-18 23:56:23,285,26.09,54.21,0.0,0.0,0.0
2025-03-18 23:56:23,287,26.12,54.18,0.0,0.0,0.0
2025-03-18 23:56:23,291,26.12,54.21,0.0,0.0,0.0
2025-03-18 23:56:23,293,26.12,54.19,0.0,0.0,0.0
2025-03-18 23:56:23,290,26.13,54.21,0.0,0.0,0.0
2025-03-18 23:56:23,287,26.15,54.15,0.0,0.0,0.0
2025-03-18 23:56:23,284,26.12,54.21,0.0,0.0,0.0
2025-03-18 23:56:23,287,26.11,54.21,0.0,0.0,0.0
2025-03-18 23:56:23,287,26.1,54.21,0.0,0.0,0.0
2025-03-18 23:56:23,287,26.11,54.22,0.0,0.0,0.0
2025-03-18 23:56:23,283,26.12,54.31,0.0,0.0,0.0
2025-03-18 23:56:23,278,26.13,54.32,0.0,0.0,0.0
2025-03-18 23:56:23,283,26.13,54.27,0.0,0.0,0.0
2025-03-18 23:56:23,278,26.13,54.33,0.0,0.0,0.0
2025-03-18 23:56:23,289,26.14,54.38,0.0,0.0,0.0
2025-03-18 23:56:23,283,26.14,54.33,0.0,0.0,0.0
2025-03-18 23:56:23,286,26.15,54.32,0.0,0.0,0.0
2025-03-18 23:56:23,286,26.13,54.3,0.0,0.0,0.0
2025-03-18 23:56:23,283,26.13,54.37,0.0,0.0,0.0
2025-03-18 23:56:23,285,26.13,54.28,0.0,0.0,0.0
2025-03-18 23:56:23,286,26.13,54.2,0.0,0.0,0.0
2025-03-18 23:56:23,279,26.14,54.3,0.0,0.0,0.0
2025-03-18 23:56:23,283,26.13,54.21,0.0,0.0,0.0
2025-03-18 23:56:23,281,26.13,54.18,0.0,0.0,0.0
2025-03-18 23:56:23,279,26.15,54.14,0.0,0.0,0.0
2025-03-18 23:56:23,279,26.15,54.19,0.0,0.0,0.0
2025-03-18 23:56:23,281,26.15,54.15,0.0,0.0,0.0
2025-03-18 23:56:24,291,26.12,54.07,0.0,0.0,0.0
2025-03-18 23:56:24,289,26.14,54.1,0.0,0.0,0.0
2025-03-18 23:56:24,286,26.12,54.08,0.0,0.0,0.0
2025-03-18 23:56:24,294,26.13,54.02,0.0,0.0,0.0
2025-03-18 23:56:24,290,26.12,54.07,0.0,0.0,0.0
2025-03-18 23:56:24,295,26.14,54.03,0.0,0.0,0.0
2025-03-18 23:56:24,293,26.13,53.98,0.0,0.0,0.0
2025-03-18 23:56:24,293,26.14,53.98,0.0,0.0,0.0
2025-03-18 23:56:24,301,26.12,53.91,0.0,0.0,0.0
2025-03-18 23:56:24,301,26.14,53.91,0.0,0.0,0.0
2025-03-18 23:56:24,301,26.12,53.92,0.0,0.0,0.0
2025-03-18 23:56:24,300,26.13,53.88,0.0,0.0,0.0
2025-03-18 23:56:24,302,26.13,53.86,0.0,0.0,0.0
2025-03-18 23:56:24,301,26.14,53.89,0.0,0.0,0.0
2025-03-18 23:56:24,301,26.14,53.78,0.0,0.0,0.0
2025-03-18 23:56:24,291,26.15,53.82,0.0,0.0,0.0
2025-03-18 23:56:24,293,26.14,53.8,0.0,0.0,0.0
2025-03-18 23:56:24,302,26.14,53.77,0.0,0.0,0.0
2025-03-18 23:56:24,294,26.15,53.75,0.0,0.0,0.0
2025-03-18 23:56:24,292,26.15,53.74,0.0,0.0,0.0
2025-03-18 23:56:25,293,26.13,53.66,0.0,0.0,0.0
2025-03-18 23:56:25,300,26.12,53.69,0.0,0.0,0.0
2025-03-18 23:56:25,302,26.14,53.67,0.0,0.0,0.0
2025-03-18 23:56:25,304,26.12,53.69,0.0,0.0,0.0
2025-03-18 23:56:25,302,26.12,53.7,0.0,0.0,0.0
2025-03-18 23:56:25,295,26.14,53.64,0.0,0.0,0.0
2025-03-18 23:56:25,294,26.13,53.66,0.0,0.0,0.0
2025-03-18 23:56:25,303,26.14,53.62,0.0,0.0,0.0
2025-03-18 23:56:25,294,26.14,53.49,0.0,0.0,0.0
2025-03-18 23:56:25,303,26.15,53.55,0.0,0.0,0.0
2025-03-18 23:56:25,293,26.12,53.49,0.0,0.0,0.0
2025-03-18 23:56:25,297,26.12,53.42,0.0,0.0,0.0
2025-03-18 23:56:25,302,26.14,53.49,0.0,0.0,0.0
2025-03-18 23:56:25,294,26.14,53.43,0.0,0.0,0.0
2025-03-18 23:56:25,303,26.14,53.44,0.0,0.0,0.0
2025-03-18 23:56:25,293,26.15,53.48,0.0,0.0,0.0
2025-03-18 23:56:25,293,26.15,53.44,0.0,0.0,0.0
2025-03-18 23:56:25,293,26.15,53.47,0.0,0.0,0.0
2025-03-18 23:56:25,291,26.15,53.44,0.0,0.0,0.0
2025-03-18 23:56:25,289,26.15,53.46,0.0,0.0,0.0
2025-03-18 23:56:26,290,26.13,53.49,0.0,0.0,0.0
2025-03-18 23:56:26,287,26.13,53.48,0.0,0.0,0.0
2025-03-18 23:56:26,286,26.14,53.51,0.0,0.0,0.0
2025-03-18 23:56:26,289,26.14,53.53,0.0,0.0,0.0
2025-03-18 23:56:26,294,26.13,53.52,0.0,0.0,0.0
2025-03-18 23:56:26,291,26.13,53.51,0.0,0.0,0.0
2025-03-18 23:56:26,300,26.14,53.53,0.0,0.0,0.0
2025-03-18 23:56:26,300,26.12,53.55,0.0,0.0,0.0
2025-03-18 23:56:26,290,26.14,53.52,0.0,0.0,0.0
2025-03-18 23:56:26,302,26.15,53.5,0.0,0.0,0.0
2025-03-18 23:56:26,301,26.12,53.47,0.0,0.0,0.0
2025-03-18 23:56:26,302,26.12,53.53,0.0,0.0,0.0
2025-03-18 23:56:26,302,26.13,53.55,0.0,0.0,0.0
2025-03-18 23:56:26,299,26.13,53.51,0.0,0.0,0.0
2025-03-18 23:56:26,297,26.14,53.42,0.0,0.0,0.0
2025-03-18 23:56:26,304,26.13,53.39,0.0,0.0,0.0
2025-03-18 23:56:26,304,26.13,53.39,0.0,0.0,0.0
2025-03-18 23:56:26,302,26.14,53.42,0.0,0.0,0.0
2025-03-18 23:56:26,303,26.14,53.33,0.0,0.0,0.0
2025-03-18 23:56:26,304,26.15,53.37,0.0,0.0,0.0
2025-03-18 23:56:26,304,26.13,53.42,0.0,0.0,0.0
2025-03-18 23:56:26,304,26.12,53.33,0.0,0.0,0.0
2025-03-18 23:56:26,304,26.15,53.36,0.0,0.0,0.0
2025-03-18 23:56:26,307,26.13,53.37,0.0,0.0,0.0
2025-03-18 23:56:26,301,26.14,53.33,0.0,0.0,0.0
2025-03-18 23:56:26,304,26.14,53.28,0.0,0.0,0.0
