Timestamp,Audio,Temperature(C),Humidity(%),Pressure(Pa),Oxygen(%),HeartRate(BPM)
2025-03-17 23:18:44,274,27.72,46.37,0.0,0.0,0.0
2025-03-17 23:18:44,256,27.73,46.34,0.0,0.0,0.0
2025-03-17 23:18:44,278,27.75,46.34,0.0,0.0,0.0
2025-03-17 23:18:44,253,27.74,46.34,0.0,0.0,0.0
2025-03-17 23:18:44,272,27.74,46.35,0.0,0.0,0.0
2025-03-17 23:18:44,255,27.75,46.36,0.0,0.0,0.0
2025-03-17 23:18:44,249,27.75,46.37,0.0,0.0,0.0
2025-03-17 23:18:44,276,27.73,46.33,0.0,0.0,0.0
2025-03-17 23:18:44,250,27.75,46.35,0.0,0.0,0.0
2025-03-17 23:18:44,252,27.74,46.35,0.0,0.0,0.0
2025-03-17 23:18:44,293,27.71,46.36,0.0,0.0,0.0
2025-03-17 23:18:44,283,27.73,46.34,0.0,0.0,0.0
2025-03-17 23:18:44,267,27.73,46.28,0.0,0.0,0.0
2025-03-17 23:18:44,273,27.74,46.34,0.0,0.0,0.0
2025-03-17 23:18:44,292,27.75,46.32,0.0,0.0,0.0
2025-03-17 23:18:44,269,27.75,46.33,0.0,0.0,0.0
2025-03-17 23:18:44,281,27.74,46.39,0.0,0.0,0.0
2025-03-17 23:18:44,266,27.76,46.39,0.0,0.0,0.0
2025-03-17 23:18:44,262,27.76,46.38,0.0,0.0,0.0
2025-03-17 23:18:44,294,27.75,46.35,0.0,0.0,0.0
2025-03-17 23:18:45,278,27.73,46.34,0.0,0.0,0.0
2025-03-17 23:18:45,279,27.72,46.28,0.0,0.0,0.0
2025-03-17 23:18:45,278,27.72,46.26,0.0,0.0,0.0
2025-03-17 23:18:45,256,27.72,46.23,0.0,0.0,0.0
2025-03-17 23:18:45,254,27.73,46.28,0.0,0.0,0.0
2025-03-17 23:18:45,283,27.75,46.21,0.0,0.0,0.0
2025-03-17 23:18:45,282,27.71,46.2,0.0,0.0,0.0
2025-03-17 23:18:45,254,27.71,46.18,0.0,0.0,0.0
2025-03-17 23:18:45,182,27.74,46.18,0.0,0.0,0.0
2025-03-17 23:18:45,256,27.73,46.18,0.0,0.0,0.0
2025-03-17 23:18:45,272,27.71,46.06,0.0,0.0,0.0
2025-03-17 23:18:45,283,27.72,46.1,0.0,0.0,0.0
2025-03-17 23:18:45,274,27.73,46.03,0.0,0.0,0.0
2025-03-17 23:18:45,263,27.73,46.02,0.0,0.0,0.0
2025-03-17 23:18:45,281,27.73,46.0,0.0,0.0,0.0
2025-03-17 23:18:45,263,27.73,46.01,0.0,0.0,0.0
2025-03-17 23:18:45,262,27.72,45.98,0.0,0.0,0.0
2025-03-17 23:18:45,267,27.72,45.93,0.0,0.0,0.0
2025-03-17 23:18:45,272,27.71,45.98,0.0,0.0,0.0
2025-03-17 23:18:45,247,27.72,45.95,0.0,0.0,0.0
2025-03-17 23:18:45,276,27.71,45.87,0.0,0.0,0.0
2025-03-17 23:18:45,286,27.7,45.91,0.0,0.0,0.0
2025-03-17 23:18:45,286,27.71,45.87,0.0,0.0,0.0
2025-03-17 23:18:45,291,27.71,45.86,0.0,0.0,0.0
2025-03-17 23:18:45,292,27.71,45.91,0.0,0.0,0.0
2025-03-17 23:18:45,287,27.7,45.94,0.0,0.0,0.0
2025-03-17 23:18:45,283,27.72,45.89,0.0,0.0,0.0
2025-03-17 23:18:45,274,27.72,45.97,0.0,0.0,0.0
2025-03-17 23:18:45,287,27.7,45.89,0.0,0.0,0.0
2025-03-17 23:18:45,272,27.71,45.93,0.0,0.0,0.0
2025-03-17 23:18:46,267,27.7,45.93,0.0,0.0,0.0
2025-03-17 23:18:46,261,27.68,45.95,0.0,0.0,0.0
2025-03-17 23:18:46,271,27.7,46.0,0.0,0.0,0.0
2025-03-17 23:18:46,257,27.69,45.96,0.0,0.0,0.0
2025-03-17 23:18:46,260,27.72,46.0,0.0,0.0,0.0
2025-03-17 23:18:46,266,27.7,46.01,0.0,0.0,0.0
2025-03-17 23:18:46,262,27.72,45.98,0.0,0.0,0.0
2025-03-17 23:18:46,259,27.71,45.98,0.0,0.0,0.0
2025-03-17 23:18:46,248,27.73,46.0,0.0,0.0,0.0
2025-03-17 23:18:46,247,27.71,46.01,0.0,0.0,0.0
2025-03-17 23:18:46,272,27.68,45.99,0.0,0.0,0.0
2025-03-17 23:18:46,272,27.71,45.99,0.0,0.0,0.0
2025-03-17 23:18:46,268,27.7,46.02,0.0,0.0,0.0
2025-03-17 23:18:46,272,27.71,46.02,0.0,0.0,0.0
2025-03-17 23:18:46,271,27.69,46.07,0.0,0.0,0.0
2025-03-17 23:18:46,265,27.71,46.16,0.0,0.0,0.0
2025-03-17 23:18:46,253,27.71,46.13,0.0,0.0,0.0
2025-03-17 23:18:46,251,27.72,46.09,0.0,0.0,0.0
2025-03-17 23:18:46,260,27.71,46.12,0.0,0.0,0.0
2025-03-17 23:18:46,256,27.7,46.22,0.0,0.0,0.0
